Country_Code,year,GDP_PC_Constant_USD
EUU,1972,16058.03863718247
EUU,1973,16917.451616437673
EUU,1974,17334.63661835539
EUU,1975,17120.206650285472
EUU,1976,17862.093249987596
EUU,1977,18286.904100401993
EUU,1978,18760.01069104723
EUU,1979,19395.93531318341
EUU,1980,19709.063298318786
EUU,1981,19726.952961877432
EUU,1982,19822.86516567979
EUU,1983,20055.79558495528
EUU,1984,20506.582773871087
EUU,1985,20938.25335457694
EUU,1986,21420.157677639414
EUU,1987,21896.868165631433
EUU,1988,22735.85007008463
EUU,1989,23547.981988751697
EUU,1990,24260.280532877896
EUU,1991,24625.637828240488
EUU,1992,24835.19780486198
EUU,1993,24614.718227241083
EUU,1994,25204.67637430723
EUU,1995,25829.61866683482
EUU,1996,26275.795881986658
EUU,1997,26935.33049906223
EUU,1998,27711.359951176863
EUU,1999,28484.306820245678
EUU,2000,29560.73655124323
EUU,2001,30166.610436816227
EUU,2002,30435.836512087095
EUU,2003,30610.076112518997
EUU,2004,31286.867838240603
EUU,2005,31779.090426500337
EUU,2006,32782.960404638194
EUU,2007,33703.035018219045
EUU,2008,33811.79517360174
EUU,2009,32272.770719856453
EUU,2010,32939.99540416091
EUU,2011,33603.217494528195
EUU,2012,33301.544890287725
EUU,2013,33202.37168687379
EUU,2014,33640.447446963124
EUU,2015,34339.51268022498
EUU,2016,34967.41366947525
EUU,2017,35890.86519428844
EUU,2018,36598.09284212873
EUU,2019,37100.29393003596
FCS,1960,1514.6454527577664
FCS,1961,1496.3762668357285
FCS,1962,1573.5782337792084
FCS,1963,1613.9194482439132
FCS,1964,1679.9473938847152
FCS,1965,1711.2072601994018
FCS,1966,1670.3725955126763
FCS,1967,1583.5924204679525
FCS,1968,1615.1947110391743
FCS,1969,1682.6114399721987
FCS,1970,1822.411363164045
FCS,1971,1881.1279468653206
FCS,1972,1871.1863249255234
FCS,1973,1928.3236950785672
FCS,1974,1994.2112820353889
FCS,1975,1955.6480238464271
FCS,1976,2043.6217256898724
FCS,1977,2091.3694916904246
FCS,1978,2046.0214009734307
FCS,1979,2068.300442474594
FCS,1980,2046.3194976294549
FCS,1981,1937.914266328374
FCS,1982,1859.680326860098
FCS,1983,1724.6532730807978
FCS,1984,1694.6569994208496
FCS,1985,1693.7575100349752
FCS,1986,1719.996175219416
FCS,1987,1741.0010095405732
FCS,1988,1773.1079428313894
FCS,1989,1661.3983601061025
FCS,1990,1776.317937657719
FCS,1991,1683.9468620829118
FCS,1992,1728.3050981996903
FCS,1993,1704.289778359966
FCS,1994,1649.6542586462376
FCS,1995,1652.0985568779615
FCS,1996,1662.1319138914425
FCS,1997,1719.6078249272728
FCS,1998,1761.8924084973296
FCS,1999,1728.9200635686395
FCS,2000,1742.7998228836439
FCS,2001,1764.8073669979053
FCS,2002,1721.6091111614196
FCS,2003,1635.6854567636824
FCS,2004,1818.4850847859555
FCS,2005,1909.812568662862
FCS,2006,2003.4705264500967
FCS,2007,2086.6737277162974
FCS,2008,2153.8679727884505
FCS,2009,2164.4306051382973
FCS,2010,2207.7721105351943
FCS,2011,2165.186007879959
FCS,2012,2280.962780786163
FCS,2013,2313.146248021969
FCS,2014,2286.7177966186073
FCS,2015,2276.768493739714
FCS,2016,2290.037770725703
FCS,2017,2280.181419891978
FCS,2018,2280.4479798099574
FCS,2019,2278.5911441009634
FIN,1960,12184.924252391595
FIN,1961,13019.343622564556
FIN,1962,13316.711753961361
FIN,1963,13657.282976913984
FIN,1964,14293.009399480601
FIN,1965,15000.854842939983
FIN,1966,15299.348899343351
FIN,1967,15546.743787304524
FIN,1968,15833.582175184603
FIN,1969,17362.616028985536
FIN,1970,18267.458023085484
FIN,1971,18674.42494840216
FIN,1972,19999.590811035916
FIN,1973,21275.160475177
FIN,1974,21849.048946448962
FIN,1975,22144.890595720866
FIN,1976,22154.269216824017
FIN,1977,22145.29548651828
FIN,1978,22726.526610889938
FIN,1979,24282.951594796272
FIN,1980,25512.085324033334
FIN,1981,25737.783348929916
FIN,1982,26389.46506199739
FIN,1983,27050.21593723476
FIN,1984,27777.1958731587
