Country_Code,year,GDP_PC_Constant_USD
AGO,2011,3579.9600551919343
AGO,2012,3748.4515503713656
AGO,2013,3796.881313692417
AGO,2014,3843.1987330389043
AGO,2015,3748.320252138409
AGO,2016,3530.3109163331474
AGO,2017,3409.9279009799916
AGO,2018,3233.903610750416
AGO,2019,3111.1573077138446
AGO,2020,2890.892897182164
ALB,1980,1992.2919314113526
ALB,1981,2064.983662018029
ALB,1982,2081.417629469564
ALB,1983,2060.2537297962685
ALB,1984,1992.1108953096546
ALB,1985,1986.3219137246851
ALB,1986,2058.120608896891
ALB,1987,2001.532657268013
ALB,1988,1936.2322073094954
ALB,1989,2070.2895150678933
ALB,1990,1838.667484716883
ALB,1991,1331.805313414321
ALB,1992,1243.6058244662472
ALB,1993,1370.8260705795858
ALB,1994,1493.785901782916
ALB,1995,1703.2818447553113
ALB,1996,1869.8658731462406
ALB,1997,1676.1271070827127
ALB,1998,1835.6466813012953
ALB,1999,2085.42599716821
ALB,2000,2244.6246317257105
ALB,2001,2453.6244136520268
ALB,2002,2572.7214321748634
ALB,2003,2725.1713891196264
ALB,2004,2887.3703424345317
ALB,2005,3062.673882995471
ALB,2006,3263.9017131188334
ALB,2007,3485.322409346074
ALB,2008,3775.581314291726
ALB,2009,3928.450391496945
ALB,2010,4094.3503344202027
ALB,2011,4209.874800894353
ALB,2012,4276.607903883666
ALB,2013,4327.37995998728
ALB,2014,4413.2968912790775
ALB,2015,4524.3730858712015
ALB,2016,4681.826562992665
ALB,2017,4864.310616304495
ALB,2018,5074.857221943522
ALB,2019,5207.305321651239
ALB,2020,5064.061915869527
AND,1970,41703.26230717648
AND,1971,41430.34692840343
AND,1972,42616.88819012265
AND,1973,43744.396232265964
AND,1974,44193.91450233765
AND,1975,42711.47458297573
AND,1976,42627.384520956344
AND,1977,42517.01575387402
AND,1978,41892.57925074798
AND,1979,40609.06407427033
AND,1980,40081.15568794131
AND,1981,38496.23630850978
AND,1982,37364.819954101826
AND,1983,36407.589294597725
AND,1984,35450.31155673735
AND,1985,34738.32511667868
AND,1986,34382.69321631103
AND,1987,34837.86620319131
AND,1988,35179.56474760366
AND,1989,35458.18578725119
AND,1990,35410.967241495615
AND,1991,34929.64879684456
AND,1992,33927.44183937006
AND,1993,32425.451922160093
AND,1994,32296.694560351905
AND,1995,32571.96582790664
AND,1996,33820.08962823175
AND,1997,36912.59223108901
AND,1998,38197.585066903186
AND,1999,39622.487217128044
AND,2000,40379.39020645196
AND,2001,42391.193318913116
AND,2002,42607.66519253373
AND,2003,44329.971948747385
AND,2004,46006.48087576583
AND,2005,46878.42851067723
AND,2006,47844.21897944593
AND,2007,47595.97941813894
AND,2008,44318.60718477438
AND,2009,41669.82406013419
AND,2010,40850.24814322969
AND,2011,41191.29355769942
AND,2012,39769.56145822826
AND,2013,39145.628207201175
AND,2014,40914.72852386332
AND,2015,42150.68750862771
AND,2016,44109.09761973007
AND,2017,44433.05219002053
AND,2018,45132.54143244499
AND,2019,45959.8482642774
AND,2020,40402.53983676788
ARB,1975,4079.796792125029
ARB,1976,4577.838673394717
ARB,1977,4798.496530784038
ARB,1978,4611.954779420867
ARB,1979,4983.529819850417
ARB,1980,5263.214680458244
ARB,1981,5255.007215783553
ARB,1982,4633.545088212847
ARB,1983,4185.103988693773
ARB,1984,4113.7309999111185
ARB,1985,3898.2546299043124
ARB,1986,3963.3271417323176
ARB,1987,3832.0696662768323
ARB,1988,3936.1024300082818
ARB,1989,3920.4151862628073
ARB,1990,4275.3713923361875
ARB,1991,4224.900585209954
ARB,1992,4353.361912887371
ARB,1993,4377.635912267706
ARB,1994,4403.385681611994
ARB,1995,4387.929910085674
ARB,1996,4485.168782776923
ARB,1997,4572.726936589762
ARB,1998,4711.059645752022
ARB,1999,4695.153486870053
ARB,2000,4907.179727776278
ARB,2001,4877.541407760986
ARB,2002,4793.026154703176
ARB,2003,4910.208150566956
ARB,2004,5256.979081748022
ARB,2005,5424.259482181661
ARB,2006,5628.274907685744
ARB,2007,5746.409627031495
ARB,2008,5935.101022691877
ARB,2009,5819.054495428661
ARB,2010,5948.674348711597
ARB,2011,6033.6190093088935
ARB,2012,6291.072789488585
ARB,2013,6361.180946313544
ARB,2014,6388.296182765286
ARB,2015,6469.633259937988
ARB,2016,6556.0081021994165
ARB,2017,6494.945474299576
ARB,2018,6508.746679636382
ARB,2019,6484.11849568708
ARB,2020,6043.964401708983
ARE,1975,103606.04051158753
ARE,1976,103766.00338784652
ARE,1977,109318.18968712514
ARE,1978,94684.81258515149
ARE,1979,102668.30124004929
ARE,1980,116232.98099333687
ARE,1981,113096.16237146824
ARE,1982,99318.76160185228
ARE,1983,89704.1847145918
ARE,1984,88583.44699919366
ARE,1985,80886.4072372127
ARE,1986,64972.153081691744
ARE,1987,63352.707147232664
ARE,1988,58146.72500571982
ARE,1989,61588.26517607226
ARE,1990,68780.40046280375
ARE,1991,65478.504111758695
ARE,1992,63853.85965665556
ARE,1993,61081.48402950584
ARE,1994,61843.42934593742
ARE,1995,62681.37548109724
ARE,1996,63076.73067316629
ARE,1997,64864.74459996955
ARE,1998,61773.86735668189
ARE,1999,60291.61062431077
ARE,2000,63251.42207738591
ARE,2001,60861.21071587137
ARE,2002,59187.34303982011
ARE,2003,60351.156306034885
ARE,2004,60328.21673136522
ARE,2005,56092.956894845
ARE,2006,53335.0516998031
ARE,2007,47283.841958914105
ARE,2008,42456.80187414021
ARE,2009,36024.0764294837
ARE,2010,33893.26387273908
ARE,2011,34634.8582717779
ARE,2012,35416.88403598267
ARE,2013,36978.84108174095
ARE,2014,38495.01710771737
ARE,2015,40247.76452106883
ARE,2016,41045.133040244444
ARE,2017,41460.27033673984
ARE,2018,41327.35272437626
ARE,2019,41420.495750209666
ARG,1960,5642.764587129913
ARG,1961,5853.170780825106
ARG,1962,5711.182038206959
ARG,1963,5323.493317824586
ARG,1964,5772.649437744697
ARG,1965,6286.2310485899225
ARG,1966,6151.927119915217
ARG,1967,6255.183199606801
ARG,1968,6460.787173129343
ARG,1969,6980.898584304741
ARG,1970,7084.180588529977
ARG,1971,7368.0766689498505
ARG,1972,7368.5066662668805
ARG,1973,7453.754449277731
ARG,1974,7740.855016453649
ARG,1975,7617.943445805621
ARG,1976,7350.828566649795
ARG,1977,7743.582605315318
ARG,1978,7285.441171545074
ARG,1979,7910.363742817246
ARG,1980,7908.021484256691
ARG,1981,7380.675244008155
ARG,1982,7210.346519965917
ARG,1983,7403.726703922432
ARG,1984,7399.88812396108
ARG,1985,6904.643901504954
ARG,1986,7214.2707026746275
ARG,1987,7294.065191594811
ARG,1988,7104.183444070056
ARG,1989,6497.424939015438
ARG,1990,6245.709151051762
ARG,1991,6721.277832732197
ARG,1992,7157.329591988426
ARG,1993,7644.237492231001
ARG,1994,7988.645310240998
ARG,1995,7666.5304444939875
ARG,1996,7994.242917196494
ARG,1997,8543.026377757453
ARG,1998,8772.065155523422
ARG,1999,8381.253998294982
ARG,2000,8224.11081904367
ARG,2001,7776.139540960964
ARG,2002,6854.295172261674
ARG,2003,7380.467474878424
ARG,2004,7962.412722886255
ARG,2005,8577.866538150098
ARG,2006,9174.502925332721
ARG,2007,9901.509885100239
ARG,2008,10201.476191619127
ARG,2009,9502.24405449272
ARG,2010,10385.964431955526
ARG,2011,10883.315359488986
ARG,2012,10649.837287457201
ARG,2013,10784.630699205656
ARG,2014,10398.694006946427
ARG,2015,10568.157808708254
ARG,2016,10239.481347993267
ARG,2017,10419.455405819768
ARG,2018,10049.555239148207
ARG,2019,9742.455417128856
ARG,2020,8692.708046301983
ARM,1990,1795.2877777610026
ARM,1991,1600.124852424729
ARM,1992,948.1594799025592
ARM,1993,885.2161962470242
ARM,1994,955.5919081159268
ARM,1995,1042.583147601965
ARM,1996,1120.8527150969526
ARM,1997,1171.062927849558
ARM,1998,1266.4090976747232
ARM,1999,1316.531270403881
ARM,2000,1403.0285145246085
ARM,2001,1547.251471472821
ARM,2002,1761.1352072443196
ARM,2003,2018.3634736140775
ARM,2004,2243.0926916976146
ARM,2005,2571.5534121163428
ARM,2006,2933.5923215100674
ARM,2007,3364.7091844374436
ARM,2008,3627.800445410006
ARM,2009,3137.3439251366485
ARM,2010,3218.378299274189
ARM,2011,3370.5534468372825
ARM,2012,3603.5833540795984
ARM,2013,3705.345887439528
ARM,2014,3819.2177872031275
ARM,2015,3923.7084550009367
ARM,2016,3917.378341429063
ARM,2017,4198.823265476613
ARM,2018,4406.758685962946
ARM,2019,4732.074305800979
ARM,2020,4364.312212012167
ASM,2002,10511.097814048415
ASM,2003,10538.02237592412
ASM,2004,10547.703705885377
ASM,2005,10527.052088849427
ASM,2006,10172.132399313663
ASM,2007,10492.214832679654
ASM,2008,10369.204392731199
ASM,2009,10080.052854268992
ASM,2010,10216.817630696813
ASM,2011,10277.10519235943
ASM,2012,9846.79866671897
ASM,2013,9592.357792112622
ASM,2014,9748.506457436075
ASM,2015,10052.84321775195
ASM,2016,9895.897736704788
ASM,2017,9224.604762021096
ASM,2018,9559.418111688874
ASM,2019,9445.80502807717
ATG,1977,5196.909635736776
ATG,1978,5435.565617599035
ATG,1979,5883.280491845236
ATG,1980,6372.389765501975
ATG,1981,6623.199833166732
ATG,1982,6618.59957836629
ATG,1983,6973.735216918369
ATG,1984,7681.993362747394
ATG,1985,8269.055241430204
ATG,1986,9224.114381124662
ATG,1987,9841.872484146807
ATG,1988,10347.411010831998
ATG,1989,10847.151193384403
ATG,1990,11079.847057784647
ATG,1991,11172.713305293166
ATG,1992,11109.975386361344
ATG,1993,11462.199798059737
ATG,1994,11968.394671323209
ATG,1995,11201.427775577447
ATG,1996,11685.29934805119
ATG,1997,12061.531858296632
ATG,1998,12371.31877205602
ATG,1999,12580.011385360542
ATG,2000,13126.090874929463
ATG,2001,12333.581633373225
ATG,2002,12287.476565728897
ATG,2003,12867.65197482113
ATG,2004,13434.248267298124
ATG,2005,14108.175355591718
ATG,2006,15660.187550664261
ATG,2007,16851.29646654623
ATG,2008,16579.555091708888
ATG,2009,14369.197681782205
ATG,2010,13048.960581619902
ATG,2011,12618.503268775563
ATG,2012,12877.174153228096
ATG,2013,12645.518092828997
ATG,2014,12976.331460928885
ATG,2015,13327.434453634927
ATG,2016,13918.981858451882
ATG,2017,14220.52084544776
ATG,2018,15073.532766375985
ATG,2019,15445.045676666208
ATG,2020,12870.18681198376
AUS,1960,19378.325276084102
AUS,1961,19468.768299552994
AUS,1962,19245.605752497086
AUS,1963,20053.351026921195
AUS,1964,21035.902692218304
AUS,1965,21861.929675733885
AUS,1966,21877.530745731096
AUS,1967,22964.673398681396
AUS,1968,23712.865996352935
AUS,1969,24857.521807837227
AUS,1970,26120.621072966205
AUS,1971,26263.45101884557
AUS,1972,26793.948351517676
AUS,1973,27077.12774347899
AUS,1974,27483.64940504256
AUS,1975,27513.815703775144
AUS,1976,27944.195528231223
AUS,1977,28625.13250691781
AUS,1978,28547.947896755122
AUS,1979,29383.033041405306
AUS,1980,29907.79666366234
AUS,1981,30419.486856325053
AUS,1982,30912.18820143408
AUS,1983,29850.157817919247
AUS,1984,30866.22225787283
AUS,1985,32045.312329039134
AUS,1986,32797.17964319917
AUS,1987,33126.19539169303
AUS,1988,34460.279739963225
AUS,1989,35190.16472937168
AUS,1990,35911.37207719171
AUS,1991,35315.50594935291
AUS,1992,35033.38966747518
AUS,1993,36090.3842053156
AUS,1994,37133.041313922644
AUS,1995,38095.12900619462
AUS,1996,39056.16800990495
AUS,1997,40153.61471660657
AUS,1998,41555.944908078534
AUS,1999,43168.29872216334
AUS,2000,44334.41639244165
AUS,2001,44585.21119288671
AUS,2002,45806.71940400187
AUS,2003,46595.923489312416
AUS,2004,47926.725859864855
AUS,2005,48813.91641224633
AUS,2006,49443.23228620093
AUS,2007,51024.20916188002
AUS,2008,51841.26099712768
AUS,2009,51767.402458870754
AUS,2010,52022.12559618756
AUS,2011,52567.7619238659
AUS,2012,53682.03214395316
AUS,2013,54129.93576894648
AUS,2014,54679.41644582878
AUS,2015,55079.892343368076
AUS,2016,55728.68225510913
AUS,2017,56058.46595143663
AUS,2018,56832.050482057544
AUS,2019,57183.3793476238
AUS,2020,56307.28068486517
AUT,1960,13031.031769221467
AUT,1961,13677.464401383506
AUT,1962,13953.950195441614
AUT,1963,14438.35685436531
AUT,1964,15220.819927225672
AUT,1965,15648.526913256226
AUT,1966,16416.0056301174
AUT,1967,16783.889918241595
AUT,1968,17443.70521922033
AUT,1969,18474.540268569486
AUT,1970,19573.867162462633
AUT,1971,20483.45355981121
AUT,1972,21628.966433562367
AUT,1973,22561.370797953543
AUT,1974,23410.890569583862
AUT,1975,23387.706745463307
AUT,1976,24501.749721681434
AUT,1977,25736.55156672923
AUT,1978,25703.137676319995
AUT,1979,27126.17851100461
AUT,1980,27595.835141684922
AUT,1981,27485.832480773406
AUT,1982,28018.541310971457
AUT,1983,28898.21930155769
AUT,1984,28914.85690022889
AUT,1985,29623.434457371444
AUT,1986,30285.933643176995
AUT,1987,30677.544478405067
AUT,1988,31643.80936449562
AUT,1989,32726.059853340415
AUT,1990,33888.99598320519
AUT,1991,34707.07175559477
AUT,1992,35045.84478974855
AUT,1993,34941.14380008988
AUT,1994,35643.0281994678
AUT,1995,36537.993518946714
AUT,1996,37346.007471329955
AUT,1997,38084.70250173403
AUT,1998,39405.41521812483
AUT,1999,40727.48449771233
AUT,2000,42001.21077457701
AUT,2001,42370.93025364256
AUT,2002,42859.32993805239
AUT,2003,43052.60259800403
AUT,2004,43956.582903255214
AUT,2005,44637.85601097287
AUT,2006,45951.73463654262
AUT,2007,47510.2937856663
AUT,2008,48053.48235672149
AUT,2009,46123.49110319651
AUT,2010,46858.043273371695
AUT,2011,48065.31654118983
AUT,2012,48172.23811514523
AUT,2013,47901.36612963197
AUT,2014,47842.74890823534
AUT,2015,47789.38501543893
AUT,2016,48215.89052872178
AUT,2017,49031.1070286152
AUT,2018,50051.78591263671
AUT,2019,50536.664145998264
AUT,2020,47008.71043296775
AZE,1990,3167.4566884871033
AZE,1991,3096.8355981865293
AZE,1992,2360.908820748008
AZE,1993,1788.1665317926604
AZE,1994,1416.6188432638612
AZE,1995,1235.150434034564
AZE,1996,1238.6356742092532
AZE,1997,1297.8955005170037
AZE,1998,1414.1984665962311
AZE,1999,1505.5780655082801
AZE,2000,1659.011972185665
AZE,2001,1809.1827878607053
AZE,2002,1965.231156051212
AZE,2003,2149.500288374393
AZE,2004,2327.9418718922593
AZE,2005,2948.5733802154004
AZE,2006,3921.5160939935727
AZE,2007,4864.588908691598
AZE,2008,5268.0282772457585
AZE,2009,5643.207743732825
AZE,2010,5843.5337683582
AZE,2011,5677.15767105505
AZE,2012,5725.634128533944
AZE,2013,5982.3259311075635
AZE,2014,6073.402749833371
AZE,2015,6064.473341361404
AZE,2016,5813.332893334763
AZE,2017,5765.410771803799
AZE,2018,5801.437924872464
AZE,2019,5895.198986034713
AZE,2020,5593.224522525419
BDI,1960,213.39740892810525
BDI,1961,180.54587139587986
BDI,1962,193.1919418836888
BDI,1963,197.3063740951058
BDI,1964,205.39625928703032
BDI,1965,208.84613855606804
BDI,1966,213.23487309870046
BDI,1967,236.53589265830118
BDI,1968,229.9148896954388
BDI,1969,221.45058606723066
BDI,1970,263.6442527427834
BDI,1971,266.9778284557686
BDI,1972,247.10475851373886
BDI,1973,261.529599097636
BDI,1974,256.6875346375805
BDI,1975,254.67600951354913
BDI,1976,269.8015758576975
BDI,1977,294.22525430635864
BDI,1978,284.4602219745391
BDI,1979,281.9169048636393
BDI,1980,277.4475845924268
BDI,1981,303.2276454610661
BDI,1982,292.27760326779327
BDI,1983,295.1957483546405
BDI,1984,287.75012593190087
BDI,1985,312.8724341579083
BDI,1986,314.05673849343106
BDI,1987,322.08593409132766
BDI,1988,329.02509378342717
BDI,1989,324.7711814990959
BDI,1990,327.98655244376164
BDI,1991,336.5804427271898
BDI,1992,332.7656323344764
BDI,1993,305.94808825852476
BDI,1994,289.1970575719918
BDI,1995,262.37501500950094
BDI,1996,238.47466442785424
BDI,1997,232.3054710995712
BDI,1998,240.8444885006054
BDI,1999,235.30897894658727
BDI,2000,229.20610105611226
BDI,2001,228.6603475774615
BDI,2002,232.46631807595563
BDI,2003,222.80708930896913
BDI,2004,226.2886241710606
BDI,2005,221.0965188246905
BDI,2006,225.62217464666432
BDI,2007,225.85873443214876
BDI,2008,229.148482478209
BDI,2009,230.1927841548785
BDI,2010,234.23553253365358
BDI,2011,235.98876026832207
BDI,2012,238.81593604056604
BDI,2013,242.84565716853447
BDI,2014,245.3266324064497
BDI,2015,228.43244805102293
BDI,2016,219.96140790965197
BDI,2017,214.13951729767064
BDI,2018,210.8042012615236
BDI,2019,208.0747754240088
BDI,2020,202.37205244549338
BEL,1960,13021.65232262666
BEL,1961,13624.588308273778
BEL,1962,14277.755774662108
BEL,1963,14788.093243740506
BEL,1964,15667.857518950997
BEL,1965,16079.051769119076
BEL,1966,16474.83159128478
BEL,1967,17017.11315144091
BEL,1968,17661.218433747435
BEL,1969,18778.870431673426
BEL,1970,19807.725391720778
BEL,1971,20559.72342223727
BEL,1972,21563.878456008882
BEL,1973,22867.95156861768
BEL,1974,23836.815794438462
BEL,1975,23300.76641420452
BEL,1976,24573.95291660028
BEL,1977,24697.308930103278
BEL,1978,25375.494511763136
BEL,1979,25946.221741109985
BEL,1980,27069.43582733449
BEL,1981,26994.547297740057
BEL,1982,27162.54221277288
BEL,1983,27249.4113540089
BEL,1984,27921.905452464227
BEL,1985,28374.664447675517
BEL,1986,28881.56921798121
BEL,1987,29522.589326236997
BEL,1988,30818.865705131342
BEL,1989,31772.401140687296
BEL,1990,32671.645235089065
BEL,1991,33147.13912223698
BEL,1992,33518.243175467804
BEL,1993,33066.417354758916
BEL,1994,34028.42484112313
BEL,1995,34767.02890969576
BEL,1996,35157.69524214952
BEL,1997,36403.25822438519
BEL,1998,37038.24895632375
BEL,1999,38262.62476467848
BEL,2000,39588.597878434455
BEL,2001,39886.49531161745
BEL,2002,40385.86809293145
BEL,2003,40634.59648863257
BEL,2004,41903.99239921433
BEL,2005,42641.69357754736
BEL,2006,43442.58270250485
BEL,2007,44710.38425322717
BEL,2008,44556.825223238535
BEL,2009,43306.59602310204
BEL,2010,44141.87814157338
BEL,2011,44309.63253826867
BEL,2012,44361.210093056725
BEL,2013,44355.37730987665
BEL,2014,44855.97020187566
BEL,2015,45507.23105820373
BEL,2016,45850.93303033067
BEL,2017,46415.278048643486
BEL,2018,47030.58215129903
BEL,2019,47611.91370375756
BEL,2020,44361.24836481853
BEN,1960,711.9378596375038
BEN,1961,724.1032252724542
BEN,1962,688.9459910807257
BEN,1963,710.1927610133093
BEN,1964,744.8028929590138
BEN,1965,770.4082705782994
BEN,1966,783.1418346989618
BEN,1967,776.2061171730643
BEN,1968,789.7805273908697
BEN,1969,795.6703471532362
BEN,1970,795.1564106568885
BEN,1971,766.3508908902597
BEN,1972,797.6482928536055
BEN,1973,808.5822346257983
BEN,1974,816.2544062829578
BEN,1975,757.8098608504326
BEN,1976,745.7818976485106
BEN,1977,763.2751232120308
BEN,1978,753.0093571511827
BEN,1979,781.2544701160076
BEN,1980,812.0992158478809
BEN,1981,868.8698386436309
BEN,1982,863.9569526927867
BEN,1983,803.4377570873944
BEN,1984,842.7670926341098
BEN,1985,880.4564966499597
BEN,1986,873.8379039172751
BEN,1987,835.9142407845554
BEN,1988,838.9293561807425
BEN,1989,790.0999597552812
BEN,1990,833.613475528174
BEN,1991,839.9874319346108
BEN,1992,835.2608647936255
BEN,1993,853.597058516258
BEN,1994,841.5132564493007
BEN,1995,863.4715856867641
BEN,1996,872.9153445567613
BEN,1997,895.4433825145913
BEN,1998,903.7726838295906
BEN,1999,924.3567224515082
BEN,2000,949.7370232999767
BEN,2001,970.591003178602
BEN,2002,985.212619338516
BEN,2003,988.6274256231976
BEN,2004,1001.8546058333965
BEN,2005,989.3726023978268
BEN,2006,999.020589220904
BEN,2007,1029.0327069690293
BEN,2008,1049.3686732286262
BEN,2009,1043.9613904913954
BEN,2010,1036.5345941625235
BEN,2011,1037.7472288746233
BEN,2012,1057.6671688035751
BEN,2013,1102.5268529911002
BEN,2014,1140.4481734444614
BEN,2015,1128.9953989857906
BEN,2016,1134.9241009145992
BEN,2017,1166.761916796489
BEN,2018,1211.318026524916
BEN,2019,1259.808166833694
BEN,2020,1273.541317104703
BFA,1960,268.7440507044222
BFA,1961,275.881998338769
BFA,1962,288.90938385661536
BFA,1963,281.417410059817
BFA,1964,283.82906565339556
BFA,1965,290.1895729577604
BFA,1966,287.2268608204862
BFA,1967,307.49984305774143
BFA,1968,311.633639207959
BFA,1969,312.5340213331784
BFA,1970,307.5358394961562
BFA,1971,306.49924951382553
BFA,1972,308.1040374576946
BFA,1973,303.99226087222695
BFA,1974,323.21177383021825
BFA,1975,326.709051343813
BFA,1976,347.8407141144344
BFA,1977,342.3142941381512
BFA,1978,350.85611950554176
BFA,1979,356.03581771085123
BFA,1980,350.92105377605844
BFA,1981,357.35169452101735
BFA,1982,382.05501093510867
BFA,1983,373.83796828295533
BFA,1984,357.9089593440707
BFA,1985,378.5090749992116
BFA,1986,398.17275599484157
BFA,1987,387.01355391016494
BFA,1988,398.84828260501035
BFA,1989,396.8111410299672
BFA,1990,384.068504125694
BFA,1991,407.8383553673496
BFA,1992,397.92596620631025
