Country,Country_Code,Region_Code,Income_Group,IDA,Tax_Type,Units(LCU),Reporting,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,tax_2019Q1,tax_2019Q2,tax_2019Q3,tax_2019Q4,tax_2020Q1,tax_2020Q2,tax_2020Q3,tax_2019H1,tax_2019H2,tax_2020H1,tax_2019,gdp_2019Q1,gdp_2019Q2,gdp_2019Q3,gdp_2019Q4,gdp_2020Q1,gdp_2020Q2,gdp_2020Q3,gdp_2019H1,gdp_2019H2,gdp_2020H1,gdp_2019,factor,tax_gdp_2019Q1,tax_gdp_2019Q2,tax_gdp_2019Q3,tax_gdp_2019Q4,tax_gdp_2020Q1,tax_gdp_2020Q2,tax_gdp_2020Q3,tax_gdp_2019H1,tax_gdp_2019H2,tax_gdp_2020H1,tax_gdp_2019
France,FRA,WER,High Income,0,PIT,mill lcu,monthly,-2933.0,3303.0,10631.0,18264.0,25606.0,32369.0,32221.0,39219.0,49301.0,56865.0,64694.0,71743.0,2004.0,8630.0,15139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11001.0,76239.0,120741.0,193302.0,25773.0,0.0,0.0,87240.0,314043.0,25773.0,401283.0,597720.0,606543.0,597695.0,623752.0,579098.0,513877.0,578096.0,1204263.0,1221447.0,1092975.0,2425710.0,1000000,1.84049387673158,12.569430361903445,20.20110591522432,30.9902012338237,4.450542049877568,0.0,0.0,7.244264749477482,25.710734890666565,2.3580594249639746,16.542909086411814
France,FRA,WER,High Income,0,Tax Revenue,mill lcu,monthly,32160.0,24921.0,35529.0,30940.0,35427.0,41154.0,34481.0,27232.0,46543.0,33118.0,30617.0,49230.0,34304.0,24658.0,33772.0,26049.0,29077.0,40420.0,0.0,0.0,0.0,0.0,92610.0,107521.0,108256.0,112965.0,92734.0,95546.0,0.0,200131.0,221221.0,188280.0,421352.0,597720.0,606543.0,597695.0,623752.0,579098.0,513877.0,578096.0,1204263.0,1221447.0,1092975.0,2425710.0,1000000,15.493876731580002,17.72685530951639,18.112247885627287,18.110563172542935,16.013524481175896,18.593165290526724,0.0,16.618545948850045,18.111387559181853,17.226377547519387,17.37025448219284
France,FRA,WER,High Income,0,VAT,mill lcu,monthly,17445.0,26252.0,34528.0,45125.0,55910.0,64932.0,76447.0,86819.0,97052.0,106485.0,118634.0,128977.0,15417.0,22571.0,26271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78225.0,165967.0,260318.0,354096.0,64259.0,0.0,0.0,244192.0,614414.0,64259.0,858606.0,597720.0,606543.0,597695.0,623752.0,579098.0,513877.0,578096.0,1204263.0,1221447.0,1092975.0,2425710.0,1000000,13.087231479622567,27.36277559876217,43.55365194622676,56.768715771652836,11.096394738023616,0.0,0.0,20.2772982313664,50.30214164020216,5.879274457329766,35.396069604363255
United Kingdom,GBR,WER,High Income,0,CIT,mill lcu,monthly,9747.63054076392,2016.3765012739318,2172.8957862989255,7283.84798618,2188.2976095799995,2808.2483290201276,9139.844564971389,2127.8002619000004,3957.0703694700005,8498.917978419999,2141.7034732099996,6105.012987730001,8575.024746959998,1877.8936652300001,6523.925324273334,3265.0,836.7250483233332,4743.66,2960.935012763333,0.0,0.0,0.0,13936.902828336777,12280.393924780126,15224.715196341389,16745.63443936,16976.843736463332,8845.385048323333,2960.935012763333,26217.296753116905,31970.34963570139,25822.228784786665,58187.64638881829,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,2.53100954666642,2.251057014215322,2.7546522733935217,2.943454150009404,3.059899703228872,1.878575413358507,0.5631209515190588,2.391685413786624,2.8504183868878075,2.517588820685215,2.623680560343184
United Kingdom,GBR,WER,High Income,0,Customs Duties,mill lcu,monthly,263.2,300.3,270.2457042899994,260.6,258.3,269.9,265.6,290.8,301.0,316.2,308.7,263.0,237.8,276.0,233.5,208.2,194.4,192.9,208.7,0.0,0.0,0.0,833.7457042899994,788.8000000000001,857.4000000000001,887.9,747.3,595.5,208.7,1622.5457042899993,1745.3000000000002,1342.8,3367.8457042899995,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,0.15141228743875365,0.14459094583521986,0.15513189105666642,0.15607010586893205,0.13469306095523387,0.1264717875528824,0.039691294160606155,0.14801750656048013,0.1556077824397603,0.13091891860271257,0.1518561387676093
United Kingdom,GBR,WER,High Income,0,Excises,mill lcu,monthly,5052.55101189,5918.40149174,4278.461976743474,5432.5451957800005,6005.5430215999995,4745.74509916,5667.08977017,6326.850148569999,4890.94841036,5518.482837500001,6302.2037982599995,4998.950025849999,5589.552782599999,5511.548764419999,3839.5337546400006,4346.588343689999,3841.1935304,3898.5734558300005,4914.20634239,0.0,0.0,0.0,15249.414480373474,16183.83331654,16884.8883291,16819.63666161,14940.635301659999,12086.35532992,4914.20634239,31433.247796913474,33704.52499070999,27026.990631579996,65137.77278762347,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,2.7693680659395463,2.9665767830604226,3.0550322565592705,2.9564618475666666,2.6928942879652205,2.5668899472280273,0.9346009080101483,2.867513038119795,3.0050343161576025,2.6350494389127914,2.937061710057074
United Kingdom,GBR,WER,High Income,0,Income Taxes,mill lcu,monthly,44892.13959118501,21405.36106554011,17503.83606516831,25634.999701371587,15547.338700980825,15849.343103707615,31983.55013746932,16419.727674897997,16473.680137014708,21446.080659622006,14514.24149894919,19813.047744139025,45082.09998752057,21412.66835341523,21299.516994162303,17851.98449535361,12143.753045273439,17600.859216936482,21465.685806921905,0.0,0.0,0.0,83801.33672189343,57031.68150606003,64876.95794938203,55773.36990271022,87794.2853350981,47596.59675756353,21465.685806921905,140833.01822795346,120650.32785209225,135390.88209266163,261483.3460800457,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,15.218731584701139,10.454189619084984,11.7383778547836,9.803531642508268,15.824007796282036,10.108525060222984,4.082419021186803,12.847559328758692,10.756964400214358,13.200199487815478,11.790282208347588
United Kingdom,GBR,WER,High Income,0,Other Taxes,mill lcu,monthly,2953.204965593232,1775.3428788755753,2049.0166657708546,3055.4669633137137,1844.1349045,1706.9568905200001,3379.44877316,2070.06834882,1938.62322614,3191.989529770001,2001.6530541299996,2337.74303564,2869.92672262,1856.7355384199998,2443.93082562,2517.1753561200003,1225.4170929799998,1841.7745527777881,2331.6943287000004,0.0,0.0,0.0,6777.564510239661,6606.558758333714,7388.14034812,7531.38561954,7170.59308666,5584.367001877788,2331.6943287000004,13384.123268573374,14919.52596766,12754.960088537788,28303.649236233374,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,1.2308387803125167,1.2110149335489695,1.3367578535058469,1.3238249250831853,1.2924249052678631,1.1860031521054821,0.4434497627841342,1.2209730354432302,1.330197874795159,1.2435698403426616,1.2762113420375076
United Kingdom,GBR,WER,High Income,0,PIT,mill lcu,monthly,35144.5090504211,19388.98456426618,15330.940278869384,18351.151715191587,13359.041091400826,13041.094774687488,22843.70557249793,14291.927412997997,12516.609767544705,12947.16268120201,12372.53802573919,13708.034756409023,36507.07524056057,19534.77468818523,14775.591669888969,14586.984495353607,11307.027996950106,12857.199216936482,18504.75079415857,0.0,0.0,0.0,69864.43389355666,44751.2875812799,49652.24275304063,39027.735463350225,70817.44159863476,38751.2117092402,18504.75079415857,114615.72147483657,88679.97821639085,109568.65330787495,203295.6996912274,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,12.687722038034718,8.20313260486966,8.983725581390075,6.860077492498867,12.764108093053162,8.229949646864476,3.5192980696677445,10.455873914972068,7.90654601332655,10.68261066713026,9.166601648004404
United Kingdom,GBR,WER,High Income,0,Tax Revenue,mill lcu,monthly,66862.26515204825,42772.83282053569,32036.017824582643,47424.9267979953,34649.80044526082,30690.110460117612,54935.447075239324,37553.297273048,31858.260128704707,44041.94270696201,36158.07890906919,35035.17110046903,68255.21502645056,41642.90509817522,30178.9757070923,25821.096006423613,18039.84721662344,24612.48127495427,39664.101149848575,0.0,0.0,0.0,141671.11579716657,112764.83770337372,124347.00447699204,115235.19271650023,140077.0958317181,68473.42449800132,39664.101149848575,254435.9535005403,239582.19719349226,208550.5203297194,494018.15069403255,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,25.72816579021124,20.670353119277213,22.498467403484412,20.255398949308457,25.247441198037922,14.54232812112436,7.543457145925618,23.211041338874395,21.36071415649154,20.333041849567984,22.275274888617915
United Kingdom,GBR,WER,High Income,0,VAT,mill lcu,monthly,13701.16958338,13373.42738438,7934.457412610004,13041.314937529996,10994.483818179997,8118.165366729998,13639.758394440001,12445.851100760003,8254.008355189999,13569.189680070001,13031.28055773,7622.430294840003,14475.835533709998,12585.952441919997,2362.494132669999,897.147811260001,635.083547970002,1078.3740494099995,10743.814671836666,0.0,0.0,0.0,35009.054380370006,32153.96412243999,34339.61785039,34222.90053264,29424.282108299994,2610.6054086400027,10743.814671836666,67163.01850281,68562.51838303,32034.887516939998,135725.53688584,550646.0,545539.0,552691.0,568911.0,554817.0,470856.0,525808.0,1096185.0,1121602.0,1025673.0,2217787.0,1000000,6.3578150718192825,5.893980837747621,6.213167547579027,6.0155104282814005,5.303421147567575,0.5544381740149861,2.043296159783926,6.126978429992199,6.112909782884659,3.1233041638943404,6.119863489408135
Italy,ITA,WER,High Income,0,Tax Revenue,mill lcu,monthly,34510.411818370034,28936.20965263001,28722.674934809984,30363.217226160035,34120.04540538996,32653.787528080014,46462.38981536002,41396.68784674995,28038.86094240006,39066.80812342992,42277.05497515005,94154.76333035996,35919.44077220997,31558.544911859964,27453.239751790017,24159.51216162001,24648.264899110018,26159.823393510003,43801.16734255998,0.0,0.0,0.0,92169.29640581002,97137.05015963002,115897.93860451003,175498.62642893993,94931.22543585996,74967.60045424003,43801.16734255998,189306.34656544004,291396.56503344997,169898.82589009998,480702.91159889,427845.4,444366.5,443497.6,474037.5,407211.4,370119.4,424154.2,872211.9,917535.1,777330.8,1789747.0,1000000,21.54266387012926,21.859669925529946,26.132709309928625,37.02209770934576,23.312516652495475,20.25497730036308,10.326708386374573,21.704169200791693,31.75862863812512,21.85669548795699,26.85870749323172
Mexico,MEX,LAC,Upper-Middle Income,IBRD,Customs Duties,mill lcu,monthly,6272.159,5540.578,5023.446,5187.218,5363.918,4572.461,5630.975,5653.164,5890.87,5770.438,4974.15,4861.243,5336.789,4885.363,4342.234,4287.01,4503.268,4148.148,0.0,0.0,0.0,0.0,16836.183,15123.596999999998,17175.009,15605.831,14564.386,12938.426,0.0,31959.78,32780.84,27502.811999999998,64740.619999999995,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,0.2795257948567281,0.246783420222482,0.2830393749175499,0.25075487982298433,0.23787730090047338,0.25817391449405047,0.0,0.26301292347913025,0.26669294368241836,0.24701286006077508,0.26486348698818213
Mexico,MEX,LAC,Upper-Middle Income,IBRD,Excises,mill lcu,monthly,46313.564,41462.627,36538.712,35127.689000000006,37103.393000000004,37163.161,37355.074,45985.859000000004,35394.451,39992.569,38017.378,40538.491,63363.135,34460.490000000005,36266.333000000006,35533.521,28053.291,32423.23,0.0,0.0,0.0,0.0,124314.90299999999,109394.24300000002,118735.384,118548.438,134089.958,96010.042,0.0,233709.146,237283.822,230100.0,470992.968,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,2.063960820193749,1.7850704062128422,1.9567261285251876,1.9048392439910768,2.190065361279071,1.9157885490768503,0.0,1.9233087878975037,1.9304545270162385,2.0666126467353356,1.9269021497074525
Mexico,MEX,LAC,Upper-Middle Income,IBRD,Income Taxes,mill lcu,monthly,172098.317,134703.629,157493.074,204444.076,118176.218,140435.463,124202.462,121501.229,125932.502,115814.618,119818.997,153209.496,178972.665,135828.826,227795.392,154114.861,124189.389,147545.809,0.0,0.0,0.0,0.0,464295.02,463055.757,371636.19299999997,388843.11100000003,542596.883,425850.059,0.0,927350.777,760479.304,968446.942,1687830.081,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,7.708542637812887,7.556038650472539,6.124461172827213,6.247940758092304,8.862129993330988,8.497430577687917,0.0,7.631630723034169,6.186981913621394,8.697977827159333,6.9051634151357515
Mexico,MEX,LAC,Upper-Middle Income,IBRD,Other Taxes,mill lcu,monthly,3148.529,2529.364,3453.9370000000004,3973.723,3321.286,6719.966,3860.1730000000002,3789.879,3369.909,4055.893,3165.185,4372.401,3805.135,3818.263,8100.767,5278.771,7151.409000000001,4835.737,0.0,0.0,0.0,0.0,9131.83,14014.975,11019.961,11593.479,15724.165,17265.917,0.0,23146.805,22613.44,32990.082,45760.244999999995,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,0.15161287087735478,0.22869317827184768,0.18160589453290987,0.1862843083059975,0.2568197470949817,0.3445248579092521,0.0,0.19048656943981937,0.1839746901051269,0.29629604814444055,0.18721195527836348
Mexico,MEX,LAC,Upper-Middle Income,IBRD,Tax Revenue,mill lcu,monthly,318497.355,259254.14,280244.865,315547.054,252267.241,268288.586,264157.781,244371.08,242879.756,239800.329,236214.453,281128.076,364600.679,263752.942,376379.644,273116.755,221602.186,249386.012,255377.8,0.0,0.0,0.0,857996.36,836102.881,751408.6170000001,757142.858,1004733.265,744104.953,255377.8,1694099.241,1508551.475,1748838.2179999999,3202650.716,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,14.245040845254502,13.643336874888357,12.38300517125439,12.165790233574931,16.410114178731604,14.8479025586591,4.421570935114558,13.941585143551855,12.27302392385931,15.706958619786562,13.102519503905866
Mexico,MEX,LAC,Upper-Middle Income,IBRD,Total Revenue,mill lcu,monthly,445993.2058,406481.3351,442900.6079,490973.4751,413089.0435,423061.3289,427248.0716,427820.5765,498686.5006,391277.7082,473869.8285,543582.5945,540290.0065,394830.1281,527806.927,406332.2921,326882.9286,406897.9634,395152.9292,0.0,0.0,0.0,1295375.1488,1327123.8475000001,1353755.1487000003,1408730.1312000002,1462927.0616000001,1140113.1841,395152.9292,2622498.9963,2762485.2799000004,2603040.2457,5384984.2762,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,21.50670185195614,21.655705461132676,22.309508605175278,22.635510710840904,23.893704878988277,22.749868005998025,6.8416154680481265,21.581848430682182,22.474571462350585,23.37886089406639,22.03077006013943
Mexico,MEX,LAC,Upper-Middle Income,IBRD,VAT,mill lcu,monthly,90664.782,75017.937,77735.693,66814.344,88302.422,79397.532,93109.094,67440.946,72292.02,74166.808,70238.74,78146.442,113122.951,84759.995,99874.916,73902.589,57704.825,60433.084,0.0,0.0,0.0,0.0,243418.412,234514.298,232842.06,222551.99,297757.86199999996,192040.498,0.0,477932.71,455394.05,489798.36,933326.76,6023123.2,6128287.3,6068063.5,6223540.3,6122646.4,5011515.6,5775725.5,12151410.5,12291603.8,11134162.0,24443014.3,1000000,4.041398522281597,3.8267510402131446,3.837172435654307,3.575970898750346,4.8632215964652135,3.831984439996555,0.0,3.933145950422792,3.70491969485707,4.3990590400965965,3.8183783249678824
Argentina,ARG,LAC,Upper-Middle Income,IBRD,Tax Revenue,thousand lcu,monthly,257311891.57952005,247413364.94889003,244830136.47649,268981570.02199996,357060950.05506,365304496.76429015,329664508.59416,364702334.93115,337817688.15462,355505382.9649099,372359554.93034005,385890787.29993,379989131.30453,352354767.6702001,327168340.52590007,301440353.14327997,401770849.85249007,437042387.2135601,416335749.2017501,498424415.4684402,488320450.1934701,0.0,749555393.0049001,991347016.8413501,1032184531.67993,1113755725.19518,1059512239.5006301,1140253590.20933,1403080614.8636603,1740902409.84625,2145940256.87511,2199765829.70996,3886842666.72136,4353028.3,5227421.3,5571813.8,6294986.5,6197808.3,5859132.6,6786841.9,9580449.6,11866800.3,12056940.899999999,21447249.9,1000,17.219171145864138,18.964360436021295,18.52510813767556,17.692742076494998,17.09495015359914,19.46113303886193,20.6735420617896,18.17140617123282,18.083562566356743,18.24480892752788,18.122802153395714
Argentina,ARG,LAC,Upper-Middle Income,IBRD,VAT,thousand lcu,monthly,114742433.45116,103781778.59850001,108396949.98288001,117200063.04147002,126173438.8278,127408147.49959002,131014455.26112,141394871.50939,139170069.07955,146250959.29567,142641877.97114998,134421857.84173,170695561.11151,141997328.63857,136170375.87969,126884223.70460002,130755877.03122,141481983.25011003,144184895.7726,157976708.91207,170865869.13049,0.0,326921162.03254,370781649.36886007,411579395.85006,423314695.10854995,448863265.62977,399122083.9859301,473027473.81516,697702811.4014001,834894090.9586099,847985349.6157,1532596902.3600101,4353028.3,5227421.3,5571813.8,6294986.5,6197808.3,5859132.6,6786841.9,9580449.6,11866800.3,12056940.899999999,21447249.9,1000,7.510200704014261,7.093012559918598,7.38681173893607,6.724632294422711,7.242290240402724,6.811965374975984,6.969772992872575,7.28256856965669,7.035545133076942,7.033171653148769,7.1458900768438856
Argentina,ARG,LAC,Upper-Middle Income,IBRD,Income Taxes,thousand lcu,monthly,68036286.86437,67538312.78269,60276174.79190001,68908809.18199001,121012992.08668001,133495148.51979002,94493441.89532,97631144.36953,81064962.49572,76922027.9684,83299125.58316,92223428.47782998,96378483.73395,90852056.92109,74107038.78769001,68749608.62022,135307912.45431998,148610182.33983,104171588.66622,135298514.35471,114607316.85043001,0.0,195850774.43896002,323416949.78846,273189548.76057005,252444582.02938998,261337579.44273004,352667703.41437,354077419.87136,519267724.22742003,525634130.78996,614005282.8571,1044901855.01738,4353028.3,5227421.3,5571813.8,6294986.5,6197808.3,5859132.6,6786841.9,9580449.6,11866800.3,12056940.899999999,21447249.9,1000,4.4991844973523385,6.186931016799048,4.903063141854633,4.010248187655208,4.216612821708765,6.019111146492401,5.217116076792064,5.420076780398908,4.429451221067233,5.092546176925359,4.8719619526482045
Argentina,ARG,LAC,Upper-Middle Income,IBRD,Customs Duties,thousand lcu,monthly,27665539.84616001,27701635.105240002,30206233.98035001,35210889.40462001,56019224.28988001,44218340.35169002,47470736.44904001,59580446.00391,53269596.873239994,62159686.86284001,73450763.01046,82088737.26398998,44047240.307000004,36166417.66922001,45986340.95603,43404713.45791,41926629.43837,54797378.14927,53400089.28346,58404702.464439996,71950731.43658999,0.0,85573408.93175003,135448454.04619002,160320779.32619,217699187.13729,126199998.93225001,140128721.04555,183755523.18448997,221021862.97794005,378019966.46348,266328719.9778,599041829.4414201,4353028.3,5227421.3,5571813.8,6294986.5,6197808.3,5859132.6,6786841.9,9580449.6,11866800.3,12056940.899999999,21447249.9,1000,1.965836264647074,2.5911141703116605,2.877353498894561,3.4582947419710908,2.036203651736857,2.391629113250483,2.7075262086846306,2.3070092971204614,3.1855256421857874,2.2089244874527005,2.7930939035751154
Argentina,ARG,LAC,Upper-Middle Income,IBRD,Social Contributions,thousand lcu,monthly,146412875.38615996,115134085.83026001,114633696.13965,126178967.60395996,117703483.15646999,123177934.05886003,168295078.02274004,131722289.20906998,122518970.7298,131150552.1546,142221746.89186,147545580.588,203310620.88730994,165101369.5052699,162600368.33625,139223035.76939997,141922855.71618,154637682.44237998,204229206.98721,163225502.19333,168463729.62668994,0.0,376180657.35607,367060384.81929,422536337.96161,420917879.63446003,531012358.72882986,435783573.9279599,535918438.8072299,743241042.17536,843454217.59607,966795932.6567898,1586695259.77143,4353028.3,5227421.3,5571813.8,6294986.5,6197808.3,5859132.6,6786841.9,9580449.6,11866800.3,12056940.899999999,21447249.9,1000,8.641815109634596,7.021825174475414,7.58346120542668,6.686557304522575,8.567744160929111,7.43768068891221,7.896433226287912,7.757893138703636,7.107680219376997,8.01858398971492,7.39812921082917
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,VAT,bill lcu,monthly,556.5205821990501,936.8136114424501,1673.2100249884102,2214.7196834364504,2657.9877003432402,3358.9620857964696,3993.41478818527,4425.357484401189,5192.241062523561,5773.661758729199,6170.482685391801,7095.42959304258,539.88382180245,916.6287060101,1730.6087602510802,2191.31924976428,2633.49105103667,3333.67776912827,3910.12180467484,4325.17047239631,0.0,0.0,3166.5442186299106,8231.66946957616,13611.01333511002,19039.57403716358,3187.1212880636303,8158.488069929219,8235.29227707115,11398.21368820607,32650.5873722736,11345.60935799285,44048.80106047967,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,12.694210158912497,31.16847374932144,47.13702517583596,63.85776043517536,,,,22.19492986215488,55.63131887109813,,40.02760700637411
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,Excises,bill lcu,monthly,130.76871175620002,234.24324725143,352.18848464976,485.86210074728996,630.46073169995,775.3745078762901,956.51250366199,1113.66849374596,1320.0658612924199,1468.3990938668398,1622.623572953,1792.32395492089,167.78376089593,272.19,399.1114919296,546.0161898927901,682.2310002087199,821.6759548967599,991.14938175175,1156.1949603163398,0.0,0.0,717.20044365739,1891.6973403235302,3390.2468587003696,4883.3466217407295,839.08525282553,2049.92314499827,2147.3443420680896,2608.8977839809204,8273.593480441099,2889.0083978238,10882.49126442202,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,2.8751511203565014,7.16274130192584,11.740944454049817,16.378495552702958,,,,5.080120878318189,14.096864839592829,,9.889033823746948
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,CIT,bill lcu,monthly,192.65418889011,343.77911334105,1136.8938697400501,1877.4434486554499,2211.94978382369,2375.67170598939,2933.64514071207,3256.1605233830296,3461.7564454264702,3987.4506506682997,4233.03160767826,4543.187537349991,171.66265573742,302.55469529668,1203.9633144078998,1703.5727612073401,1900.09627650996,2077.73880360405,2476.0036623351402,2711.13376831453,0.0,0.0,1673.3271719712102,6465.064938468529,9651.56210952157,12763.66979569655,1678.1806654419997,5681.40784132135,5187.13743064967,8138.39211043974,22415.23190521812,7359.58850676335,30553.624015657857,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,6.7081225838090415,24.47938508307114,33.424838764143736,42.80869763663564,,,,15.84731143168747,38.191928968105685,,27.764398241851918
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,PIT,bill lcu,monthly,201.02209564507,505.45922007922996,808.82474493992,1161.30735879976,1465.60857063645,1776.19878459896,2185.20674818242,2472.89771175765,2760.9676769786697,3089.0385710548503,3404.09624572028,3956.4104794416803,216.27159289006,540.24262842827,905.72255936117,1192.5403619860701,1454.49500538005,1773.61587501912,2207.62476404875,2537.14289761721,0.0,0.0,1515.30606066422,4403.1147140351695,7419.0721369187395,10449.545296216811,1662.2367806795,4420.65124238524,4744.76766166596,5918.42077469939,17868.61743313555,6082.88802306474,23787.03820783494,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,6.074639184248694,16.671996596423398,25.693383842126323,35.04724206958861,,,,11.524519331050326,30.445233431009072,,21.615530827309517
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,Customs Duties,bill lcu,monthly,42.35003383803,96.35346974295,155.42502605228,219.98545162853,279.98145978132,335.88633329394,400.59408736840004,462.83983484506,521.95552898566,586.2488633345,647.24411725863,716.8901423934201,38.309030769230006,87.96458165142,155.59421547579998,200.8286195193,243.01009945442001,292.37922030108,350.34596434931,408.09794905378004,0.0,0.0,294.12852963326,835.8532447037901,1385.38945119912,1950.3831229865502,281.86782789644997,736.2179392748001,758.44391340309,1129.98177433705,3335.7725741856702,1018.08576717125,4465.75434852272,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,1.1791180261844,3.164882896734753,4.797815991485297,6.541485538561906,,,,2.2003330445431746,5.683616825637052,,4.058077762530755
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,Social Contributions,bill lcu,monthly,426.45622809807,1051.96393629305,1696.41742725848,2372.49341297487,3039.00779325246,3724.3689328846,4416.20422800701,5058.98330366144,5684.707566385179,6313.09763231379,6940.56782662361,8167.1969107663,479.72990340142997,1156.61,1901.49907219705,2557.43816719411,3166.1607065448798,3842.41212221274,4513.552557322821,5153.49306967138,0.0,0.0,3174.8375916496,9135.87013911193,15159.895098053628,21420.8623697037,3537.83897559848,9566.01099595173,9667.0456269942,12310.707730761531,36580.75746775733,13103.849971550211,48891.46519851886,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,12.727457071877996,34.592148003578835,52.50104009939315,71.84448007341989,,,,23.97176453363577,62.32769291505104,,44.42818664338054
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,Other Taxes,bill lcu,monthly,230.25754183835,508.5428998885493,877.0015735118118,1540.2175475330782,1915.0456268953803,2115.1540393333994,2840.05274509174,3460.398983009012,3680.8608493558913,4265.339296408073,4652.879602441635,5301.897164654786,360.58195587585965,633.5804673837097,1138.9086833179192,2572.950022947789,2857.7630238720776,3073.5212837124113,3562.706579985206,3972.5906756929908,0.0,0.0,1615.8020152387112,5570.417213761858,9981.312577456643,14220.116063504494,2133.0711065774885,8504.234330532277,7535.297255678197,7186.21922900057,24201.428640961138,10637.305437109766,31387.647869961707,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,6.4775126890567485,21.09188219250066,34.56681517149207,47.69354415026281,,,,13.993212982730032,41.235319245887226,,28.522284456011963
Russian Federation,RUS,ECA,Upper-Middle Income,IBRD,Tax Revenue,bill lcu,monthly,1780.02938226488,3677.155498038709,6699.961151140713,9872.02900377543,12200.041666432491,14461.61638977305,17725.6302412089,20250.30633480334,22622.55499094785,25483.235866375555,27670.925658067215,31573.335782569648,1974.2227213723797,3909.7710787701794,7435.4080969405195,10964.66537251168,12937.247163006778,15215.021028874431,18011.504714467817,20263.82379306254,0.0,0.0,12157.146031444303,36533.68705998097,60598.49156696009,84727.49730701241,13319.401897083078,39116.93356439289,38275.32850753036,48690.83309142527,145325.9888739725,52436.335461475974,194016.82196539777,24944791.2,26410242.4,28875418.6,29815599.4,,,,51355033.599999994,58691018.0,,110046051.6,1000000000,48.736210834445885,138.33150982355608,209.86186349852636,284.1717054563472,,,,94.81219206411986,247.611975096381,,176.30511876120576
