Country_Code,year,GDP_Constant_USD
LCA,2000,1229867083.712285
LCA,2001,1187952426.8530896
LCA,2002,1192899660.5918381
LCA,2003,1243772196.5503812
LCA,2004,1334162207.4844193
LCA,2005,1328688076.8907328
LCA,2006,1411003721.8544075
LCA,2007,1434872522.897913
LCA,2008,1505888983.4887567
LCA,2009,1463288896.8368492
LCA,2010,1486758037.037037
LCA,2011,1568283095.74101
LCA,2012,1565148854.6792004
LCA,2013,1515465119.959909
LCA,2014,1542117088.268957
LCA,2015,1521136821.8131166
LCA,2016,1581782553.4255812
LCA,2017,1636968552.8377197
LCA,2018,1680175721.5393887
LCA,2019,1709223245.1353977
LCN,1960,811786679282.3605
LCN,1961,864689322011.1852
LCN,1962,906171613554.6426
LCN,1963,929431805405.5692
LCN,1964,998061664925.3015
LCN,1965,1049937489504.6152
LCN,1966,1092980535900.7648
LCN,1967,1140925772889.2644
LCN,1968,1231113680233.35
LCN,1969,1308037028521.501
LCN,1970,1394157973301.4304
LCN,1971,1486865760526.4958
LCN,1972,1592961767251.084
LCN,1973,1729747606771.0234
LCN,1974,1839787995165.4297
LCN,1975,1908327830215.2126
LCN,1976,2026058568422.1907
LCN,1977,2123948326518.3645
LCN,1978,2207210309706.0
LCN,1979,2353241593295.8564
LCN,1980,2495929348792.3247
LCN,1981,2505345676268.9795
LCN,1982,2494153721135.6045
LCN,1983,2431385606224.892
LCN,1984,2523902528384.519
LCN,1985,2615843401854.2554
LCN,1986,2733182962146.397
LCN,1987,2824927387670.849
LCN,1988,2854040518445.435
LCN,1989,2892648217108.214
LCN,1990,2902697771107.596
LCN,1991,3003406290784.68
LCN,1992,3079113235143.1357
LCN,1993,3194201923487.7437
LCN,1994,3340078489362.2017
LCN,1995,3391047280545.5586
LCN,1996,3510423059077.991
LCN,1997,3690508357594.8115
LCN,1998,3772771851749.055
LCN,1999,3777865746523.177
LCN,2000,3920965918104.074
LCN,2001,3955560728843.3506
LCN,2002,3967124863263.3906
LCN,2003,4029175787334.8184
LCN,2004,4284475082392.0967
LCN,2005,4466836447786.251
LCN,2006,4701868053203.819
LCN,2007,4961124554829.245
LCN,2008,5155593255230.594
LCN,2009,5059039300956.744
LCN,2010,5354420958073.684
LCN,2011,5588327753737.544
LCN,2012,5743661613310.655
LCN,2013,5903553159457.984
LCN,2014,5962721012288.793
LCN,2015,5968198394712.138
LCN,2016,5944766405489.047
LCN,2017,6051321095681.657
LCN,2018,6147035131396.174
LCN,2019,6199383095038.63
LDC,1980,218639710351.0739
LDC,1981,223924970518.03183
LDC,1982,226674066440.33722
LDC,1983,231089831218.44797
LDC,1984,236388455881.75385
LDC,1985,240849424837.73047
LDC,1986,248792628745.68494
LDC,1987,258099498441.3581
LDC,1988,264905249906.72836
LDC,1989,270732174231.90823
LDC,1990,272220508133.41284
LDC,1991,276656951510.69775
LDC,1992,277338027966.0649
LDC,1993,274502179790.8686
LDC,1994,276119959120.5118
LDC,1995,292940467542.0146
LDC,1996,310003638695.15686
LDC,1997,324527752027.2062
LDC,1998,337319136170.7099
LDC,1999,351315920075.37384
LDC,2000,365555306321.3838
LDC,2001,384637556649.5401
LDC,2002,405144603971.1641
LDC,2003,427006219554.7053
LDC,2004,455448096082.8486
LDC,2005,492046645448.6314
LDC,2006,529098464489.9814
LDC,2007,572686838116.0742
LDC,2008,613210673453.2483
LDC,2009,642497540438.512
LDC,2010,682180586432.2744
LDC,2011,708622212195.6235
LDC,2012,743538410809.5454
LDC,2013,786614241127.673
LDC,2014,830720038080.3425
LDC,2015,860743433318.7886
LDC,2016,895242930454.094
LDC,2017,936298714559.0
LDC,2018,978078168397.622
LDC,2019,1021706314294.9198
LIC,1982,158897861332.45914
LIC,1983,161666798495.952
LIC,1984,161422314424.00262
LIC,1985,161802984359.11685
LIC,1986,167631873325.74332
LIC,1987,174848027431.78424
LIC,1988,180390182420.1567
LIC,1989,183505109367.42316
LIC,1990,180912925446.49072
LIC,1991,181756164231.90018
LIC,1992,177099176495.2528
LIC,1993,176283477006.6993
LIC,1994,175187823191.77573
LIC,1995,183671150955.45593
LIC,1996,192471665154.58774
LIC,1997,201217834094.18942
LIC,1998,208110737027.01944
LIC,1999,214918729175.78433
LIC,2000,220853917387.38162
LIC,2001,232035795966.84207
LIC,2002,241826670331.22345
LIC,2003,254268857741.93262
LIC,2004,268683922925.92355
LIC,2005,287294683061.0968
LIC,2006,306163378958.82367
LIC,2007,329192644353.0518
LIC,2008,350465894731.3899
LIC,2009,368274329649.8331
LIC,2010,392094800909.48584
LIC,2011,400872271028.1484
LIC,2012,411641108241.0434
LIC,2013,434862293084.1048
LIC,2014,456858725060.519
LIC,2015,466202818775.4084
LIC,2016,484117451448.51495
LIC,2017,502078569467.60077
LIC,2018,520604050551.6593
LIC,2019,541195602120.4214
LIE,2010,5082366478.089941
LKA,1961,5924493033.622399
LKA,1962,6150691336.361101
LKA,1963,6305488774.1068125
LKA,1964,6551808521.192432
LKA,1965,6718024859.081009
LKA,1966,7055524282.448183
LKA,1967,7509831213.946506
LKA,1968,7945483594.436296
LKA,1969,8558622234.665341
LKA,1970,8887840752.74573
LKA,1971,9003996423.692225
LKA,1972,8967036826.48143
LKA,1973,9599876387.936441
LKA,1974,9969071394.408056
LKA,1975,10579799952.414858
LKA,1976,10932647568.43934
LKA,1977,11490277126.311085
LKA,1978,12139918648.88139
LKA,1979,12917305250.237427
LKA,1980,13672454340.27055
LKA,1981,14451719261.934998
LKA,1982,15050236593.735607
LKA,1983,15774753624.491943
LKA,1984,16579131431.37616
LKA,1985,17407989584.106945
LKA,1986,18166202737.748184
LKA,1987,18479680674.33969
LKA,1988,18936624973.39439
LKA,1989,19372035059.1412
LKA,1990,20611844393.784874
LKA,1991,21559986606.75986
LKA,1992,22508624131.358654
LKA,1993,24061733433.571106
LKA,1994,25409170950.209835
LKA,1995,26806697009.229244
LKA,1996,27825342704.38555
LKA,1997,29607667121.864067
LKA,1998,30998760577.369556
LKA,1999,32331874829.85376
LKA,2000,34271798040.941235
LKA,2001,33742158886.299416
LKA,2002,35079926055.481606
LKA,2003,37163768055.402
LKA,2004,39187357999.19515
LKA,2005,41633334150.860794
LKA,2006,44825899741.29811
LKA,2007,47872638202.97264
LKA,2008,50721102373.42402
LKA,2009,52516077578.72719
LKA,2010,56725749221.90431
LKA,2011,61493396998.173615
LKA,2012,67116705113.45295
LKA,2013,69395808982.48344
LKA,2014,72838327289.29062
LKA,2015,76485840044.39944
LKA,2016,79917480155.13269
LKA,2017,82777063198.43983
LKA,2018,85514018430.1881
LKA,2019,87466701368.6878
LMC,1960,507632098590.7509
LMC,1961,518379182895.7956
LMC,1962,529592573160.9875
LMC,1963,570804635902.8486
LMC,1964,609071192769.505
LMC,1965,621143578631.1365
LMC,1966,625043176453.3965
LMC,1967,639943075336.2451
LMC,1968,666761099192.1359
LMC,1969,719964910656.2389
LMC,1970,780553568546.6241
LMC,1971,808906486157.1708
LMC,1972,833963028659.1625
LMC,1973,870536995015.6295
LMC,1974,913672695070.252
LMC,1975,949259502496.5669
LMC,1976,1000963752345.5841
LMC,1977,1060203208241.7534
LMC,1978,1103092259348.2954
LMC,1979,1117967660298.9917
LMC,1980,1169538952294.333
LMC,1981,1191584612617.1243
LMC,1982,1220925929670.4998
LMC,1983,1254881487612.9622
LMC,1984,1291013763474.8928
LMC,1985,1342827265108.777
LMC,1986,1390548566724.1487
LMC,1987,1435435882411.8088
LMC,1988,1518035770242.064
LMC,1989,1583837563330.7292
LMC,1990,1635117424763.5125
LMC,1991,1638173621286.8828
LMC,1992,1671076629653.9285
LMC,1993,1677176630481.119
LMC,1994,1703857301935.507
LMC,1995,1771848757916.212
LMC,1996,1867404564892.2322
LMC,1997,1931676876280.6487
LMC,1998,2016197589918.262
LMC,1999,2122995307295.5474
LMC,2000,2211549386840.529
LMC,2001,2312065603007.7695
LMC,2002,2420039650473.805
LMC,2003,2575636074645.5073
LMC,2004,2762604491388.581
LMC,2005,2945763961386.598
LMC,2006,3148742837238.0586
LMC,2007,3364505587280.3115
LMC,2008,3507333874905.1074
LMC,2009,3679245998703.22
LMC,2010,3931119157586.875
LMC,2011,4121583276989.0034
LMC,2012,4331573520070.8037
LMC,2013,4570900340674.461
LMC,2014,4835737706729.108
LMC,2015,5107837355665.954
LMC,2016,5394169350681.548
LMC,2017,5689137544919.645
LMC,2018,5982933526549.405
LMC,2019,6220016820011.156
LMY,1960,2215170248891.6436
LMY,1961,2265443148152.6855
LMY,1962,2355083135073.8965
LMY,1963,2467247367416.9873
LMY,1964,2654717308665.196
LMY,1965,2802639213926.134
LMY,1966,2925384353519.74
LMY,1967,3034180822755.462
LMY,1968,3235004141320.475
LMY,1969,3483826844292.8667
LMY,1970,3762715402358.713
LMY,1971,4003090799695.7036
LMY,1972,4258569264010.2417
LMY,1973,4573609452194.109
LMY,1974,4850152172630.582
LMY,1975,5045388957835.54
LMY,1976,5382298432763.853
LMY,1977,5608578505865.242
LMY,1978,5769452111866.821
LMY,1979,6005166405505.4375
LMY,1980,6235180284620.254
LMY,1981,6340811146822.09
LMY,1982,6507965519631.793
LMY,1983,6581121312567.168
LMY,1984,6864921596793.445
LMY,1985,7158669934876.114
LMY,1986,7451742350331.375
LMY,1987,7794228799220.096
LMY,1988,8089568874391.861
LMY,1989,8312724004667.673
LMY,1990,8487907733787.046
LMY,1991,8597800147004.179
LMY,1992,8669186925885.722
LMY,1993,8902321684814.932
LMY,1994,9110883149305.959
LMY,1995,9433490263775.064
LMY,1996,9891137314342.898
LMY,1997,10373529990178.273
LMY,1998,10583636746595.31
LMY,1999,10926087474995.762
LMY,2000,11537782632034.072
LMY,2001,11934384210182.057
LMY,2002,12446796324756.906
LMY,2003,13122064875320.838
LMY,2004,14133664966648.734
LMY,2005,15123828667970.889
LMY,2006,16315133969923.945
LMY,2007,17691278960541.605
LMY,2008,18674524458187.473
LMY,2009,19118569325315.76
LMY,2010,20544018356783.773
LMY,2011,21769987520447.414
LMY,2012,22892040472650.062
LMY,2013,24069748431796.95
LMY,2014,25145421123575.773
LMY,2015,26136521531863.863
LMY,2016,27259062279430.023
LMY,2017,28603379889719.734
LMY,2018,29869543665073.684
LMY,2019,30949948496347.215
LSO,1960,219198405.39833295
LSO,1961,223286006.66632795
LSO,1962,257519802.62052253
LSO,1963,284855709.9191844
LSO,1964,308359491.0291024
LSO,1965,315001879.9990685
LSO,1966,313724479.99650353
LSO,1967,347958288.253857
LSO,1968,346680863.64497524
LSO,1969,352045877.218693
LSO,1970,359710166.50565755
LSO,1971,378104729.0032194
LSO,1972,377338279.15915424
LSO,1973,476974002.98021704
LSO,1974,529346172.76955
LSO,1975,457812990.63858867
LSO,1976,508397339.30265975
LSO,1977,619273892.7917577
LSO,1978,732705516.9554656
LSO,1979,753909419.4973862
LSO,1980,733216270.2634345
LSO,1981,738309470.1638614
LSO,1982,771217428.581805
LSO,1983,786535081.9512849
LSO,1984,830068995.101764
LSO,1985,851735865.4853492
LSO,1986,891638464.5946163
LSO,1987,898145002.0921491
LSO,1988,975402708.3815017
LSO,1989,1031929679.2887158
LSO,1990,1094314712.8330197
LSO,1991,1170551319.4592154
LSO,1992,1251979141.248848
LSO,1993,1295920685.4557981
LSO,1994,1373415098.279754
LSO,1995,1418613345.151317
LSO,1996,1498013641.3660989
LSO,1997,1553494128.4544904
LSO,1998,1577381518.5301166
LSO,1999,1584890250.513656
LSO,2000,1646313414.1268885
LSO,2001,1704948219.4900308
LSO,2002,1717289247.8274376
LSO,2003,1795593804.7328808
LSO,2004,1825981971.1362948
LSO,2005,1889272742.7449355
LSO,2006,1969190771.8155835
LSO,2007,2064361047.6790152
LSO,2008,2203489354.097793
LSO,2009,2250959309.0491467
LSO,2010,2269525779.3928795
LSO,2011,2391062401.5749626
LSO,2012,2552306726.056911
LSO,2013,2659169575.4229956
LSO,2014,2735859196.07707
LSO,2015,2808363400.396662
LSO,2016,2950103845.6863675
LSO,2017,2911112758.198954
LSO,2018,2897934936.9512343
LSO,2019,2874585678.511803
LTE,1960,1036352477581.7303
LTE,1961,1031720928978.5682
LTE,1962,1064646983659.6278
LTE,1963,1103957785988.6184
LTE,1964,1176862543813.0503
LTE,1965,1249959945901.0547
LTE,1966,1331440771455.9392
LTE,1967,1366630126074.08
LTE,1968,1459191590000.6853
LTE,1969,1603320744609.702
LTE,1970,1762462261331.4617
LTE,1971,1913032693795.3408
LTE,1972,2070417664800.781
LTE,1973,2270889764234.1836
LTE,1974,2416729902000.617
LTE,1975,2531717971636.244
LTE,1976,2711514885530.848
LTE,1977,2884432947683.015
LTE,1978,3039151794496.245
LTE,1979,3265862894773.1753
LTE,1980,3538763465346.1787
LTE,1981,3534224731962.614
LTE,1982,3594660993302.0356
LTE,1983,3614811936556.457
LTE,1984,3874955866600.379
LTE,1985,4156117157791.075
LTE,1986,4403603480641.43
LTE,1987,4663884317758.721
LTE,1988,4873412548013.037
LTE,1989,5088923323800.725
LTE,1990,5099747857843.224
LTE,1991,5121280675072.581
LTE,1992,5083946973884.341
LTE,1993,5254105391344.606
LTE,1994,5430282977546.115
LTE,1995,5702017342123.822
LTE,1996,5950193113012.513
LTE,1997,6248786326585.766
LTE,1998,6379555802860.796
LTE,1999,6643875179478.143
LTE,2000,7094244145852.385
LTE,2001,7427739608922.836
LTE,2002,7838547935860.983
LTE,2003,8330835042317.859
LTE,2004,8987302078653.79
LTE,2005,9632433623150.852
LTE,2006,10473231692934.508
LTE,2007,11479980756846.02
LTE,2008,12227240389107.24
LTE,2009,12550171754990.896
LTE,2010,13506370201602.486
LTE,2011,14410939167087.959
LTE,2012,15189820819445.852
LTE,2013,15982369507498.367
LTE,2014,16727107045964.441
LTE,2015,17394091516334.81
LTE,2016,18061587445234.117
LTE,2017,18940537741923.754
LTE,2018,19880938199358.33
LTE,2019,20730423983427.453
LTU,1995,19338575353.54804
LTU,1996,20336148862.668
LTU,1997,22026270243.349957
LTU,1998,23672901062.71182
LTU,1999,23402658052.330982
LTU,2000,24267509229.862774
LTU,2001,25851233310.12496
LTU,2002,27596557243.8808
LTU,2003,30512397612.648315
LTU,2004,32516906558.434517
LTU,2005,35031233306.85356
LTU,2006,37628491449.53077
LTU,2007,41808068664.66415
LTU,2008,42901108441.605705
LTU,2009,36535180972.023
LTU,2010,37138464732.9838
LTU,2011,39381259648.85725
LTU,2012,40895022006.2368
LTU,2013,42346825076.49839
LTU,2014,43844636462.90381
LTU,2015,44732307937.724724
LTU,2016,45859037957.25766
LTU,2017,47822995718.66831
LTU,2018,49705713365.46453
LTU,2019,51862375194.09987
LUX,1960,8504063007.698511
LUX,1961,8829767185.555542
LUX,1962,8949735260.702446
LUX,1963,9257526370.395107
LUX,1964,9985707547.56564
LUX,1965,9912319227.153385
LUX,1966,10021939973.116632
LUX,1967,10043660604.955755
LUX,1968,10463874551.646896
LUX,1969,11507421896.050955
LUX,1970,12026066438.470928
LUX,1971,12346829559.965235
LUX,1972,13161497516.951485
LUX,1973,14255569966.55944
LUX,1974,14856081431.242928
LUX,1975,13879833146.805113
LUX,1976,14231594632.47123
LUX,1977,14454998585.412241
LUX,1978,15044035803.761957
LUX,1979,15396910093.490614
LUX,1980,15526379252.707825
LUX,1981,15440837003.485334
LUX,1982,15615518979.613981
LUX,1983,16082278461.402514
LUX,1984,17077279555.042429
LUX,1985,17554027189.273804
LUX,1986,19306608802.706337
LUX,1987,20069409492.244194
LUX,1988,21767940622.63896
LUX,1989,23900776216.02044
LUX,1990,25172281446.29683
LUX,1991,27348220827.937874
LUX,1992,27845864449.565876
LUX,1993,29015571070.74317
LUX,1994,30124232440.489582
LUX,1995,30555671874.60416
LUX,1996,30979916353.3514
LUX,1997,32748781410.780582
LUX,1998,34728331482.86557
LUX,1999,37673641219.509995
LUX,2000,40777874684.70112
LUX,2001,41810360200.47737
LUX,2002,43407294086.31769
LUX,2003,44114522871.81375
LUX,2004,45708018251.97934
LUX,2005,47158078487.5502
LUX,2006,49600152320.563446
LUX,2007,53744023864.36246
LUX,2008,53056322729.41575
LUX,2009,50743806373.40246
LUX,2010,53212476812.29568
LUX,2011,54563667056.443146
LUX,2012,54371319168.625336
LUX,2013,56358249074.6362
LUX,2014,58779842602.61692
LUX,2015,61311156256.02342
LUX,2016,64115897054.5157
LUX,2017,65270740381.64284
LUX,2018,67301206244.2635
LUX,2019,68847100694.67232
LVA,1995,12791189407.28455
LVA,1996,13119849578.85662
LVA,1997,14282740159.265411
LVA,1998,15188379174.003695
LVA,1999,15604699389.148012
LVA,2000,16489794024.135782
LVA,2001,17532412592.212326
LVA,2002,18774196283.381516
LVA,2003,20357701181.582737
LVA,2004,22088363816.96653
LVA,2005,24457359898.380104
LVA,2006,27388907798.630512
LVA,2007,30135220876.892414
LVA,2008,29132531660.601913
LVA,2009,24978314628.80784
LVA,2010,23877564355.990383
LVA,2011,25422168165.90455
LVA,2012,26503048349.144066
LVA,2013,27115315431.53151
LVA,2014,27406434700.844517
LVA,2015,28504576016.16117
LVA,2016,29180967977.904346
LVA,2017,30129559624.806602
LVA,2018,31342066820.46192
LVA,2019,31985858419.127937
MAC,1982,4132227737.158852
MAC,1983,4546442280.027974
MAC,1984,4931076229.891869
MAC,1985,4967124882.592117
MAC,1986,5299669391.712111
MAC,1987,6057208543.192929
MAC,1988,6530325549.684706
MAC,1989,6858471778.212087
MAC,1990,7405755869.206767
MAC,1991,7676724450.030163
MAC,1992,8697642992.292221
MAC,1993,9148768595.820927
MAC,1994,9537800826.277435
MAC,1995,9852234768.251373
MAC,1996,9810925426.999174
MAC,1997,9783500853.892284
MAC,1998,9336342326.976526
MAC,1999,9116083334.16209
MAC,2000,9639996169.458763
MAC,2001,9918467699.528385
MAC,2002,10805885489.685217
MAC,2003,12065087351.111837
MAC,2004,15293166583.702738
MAC,2005,16525720039.185871
MAC,2006,18725981465.840027
MAC,2007,21431441475.07326
MAC,2008,22158796347.977314
MAC,2009,22451583850.171913
MAC,2010,28123640998.72535
MAC,2011,34218795492.129063
MAC,2012,37379693144.68769
MAC,2013,41566252583.28473
MAC,2014,41067004615.62506
MAC,2015,32198777328.97616
MAC,2016,31967479514.28222
MAC,2017,35128290926.04491
MAC,2018,37040163131.09708
MAC,2019,35295253106.972374
MAR,1966,11947014184.2009
MAR,1967,13145161283.984688
MAR,1968,14445446369.60652
MAR,1969,15653398481.542933
MAR,1970,16391215216.392876
MAR,1971,17308614101.496754
MAR,1972,17730466108.652573
MAR,1973,18361548509.407406
MAR,1974,19389069934.581795
MAR,1975,20854538798.91374
MAR,1976,23109494479.568745
MAR,1977,24509737499.893147
MAR,1978,25056957435.62193
MAR,1979,26258134655.156998
MAR,1980,27214499196.19962
MAR,1981,26740032111.067944
MAR,1982,29135236266.230396
MAR,1983,29539216588.53933
MAR,1984,31435157625.47025
MAR,1985,33323672523.755493
MAR,1986,36413145449.7067
MAR,1987,36294801242.897675
MAR,1988,40604894538.53101
MAR,1989,41760592095.01812
MAR,1990,43185385081.89698
MAR,1991,46301680542.23914
MAR,1992,45330392242.28956
MAR,1993,44994679123.382095
MAR,1994,49758715929.22202
MAR,1995,47069034480.299706
MAR,1996,52892827880.8586
MAR,1997,52067328269.93288
MAR,1998,55836249260.84699
MAR,1999,56440024805.35776
MAR,2000,57519650790.12464
MAR,2001,61730070507.73539
MAR,2002,63656943581.25098
MAR,2003,67451637210.907974
MAR,2004,70687304633.49496
MAR,2005,73014076004.59854
MAR,2006,78544623310.6445
MAR,2007,81318500633.83618
MAR,2008,86135221236.4504
MAR,2009,89790590993.48853
MAR,2010,93216746661.59769
MAR,2011,98106615021.8513
MAR,2012,101059586129.68411
MAR,2013,105643067055.46861
MAR,2014,108463202314.75195
MAR,2015,113383503344.94171
MAR,2016,114585205650.44168
MAR,2017,119453872838.57552
MAR,2018,123214881190.90959
MAR,2019,126272957641.31242
MCO,1970,2014669330.2523146
MCO,1971,2119997452.128796
MCO,1972,2218541497.553004
MCO,1973,2363939327.5364056
MCO,1974,2469716417.9139876
MCO,1975,2445695030.0440946
MCO,1976,2553590015.9121447
MCO,1977,2644325097.7610245
MCO,1978,2748869847.0754614
MCO,1979,2846020540.6935577
MCO,1980,2893989005.4551516
MCO,1981,2920682534.0496492
MCO,1982,2991724908.509042
MCO,1983,3027475223.8431797
MCO,1984,3072418566.851134
MCO,1985,3124916973.1926813
MCO,1986,3201551333.397282
MCO,1987,3281096250.9150467
MCO,1988,3431980791.463821
MCO,1989,3574876779.173035
MCO,1990,3669377008.5607457
MCO,1991,3706625878.29776
MCO,1992,3757282115.8690186
MCO,1993,3722943656.370145
MCO,1994,3805430067.6123567
MCO,1995,3885996818.242079
MCO,1996,3929159750.7622967
MCO,1997,4017064828.317646
MCO,1998,4157793318.3083653
MCO,1999,4295023067.744929
MCO,2000,4462968314.994033
MCO,2001,4560606124.883997
MCO,2002,4607420522.338592
MCO,2003,4657527906.668433
MCO,2004,4772591409.253612
MCO,2005,4863051836.139465
MCO,2006,5145300278.403816
MCO,2007,5887710460.029165
MCO,2008,5926971761.898447
MCO,2009,5257223916.213708
MCO,2010,5367625613.151266
MCO,2011,5743359406.071855
MCO,2012,5800793053.161872
MCO,2013,6357669097.176189
MCO,2014,6815421317.778071
MCO,2015,7149376905.740421
MCO,2016,7399605196.871273
MCO,2017,7148018560.2545395
MCO,2018,7584047726.368818
MDA,1995,4794228776.082722
MDA,1996,4512469064.538818
MDA,1997,4586792340.714511
MDA,1998,4286715578.0844517
MDA,1999,4142328086.472153
MDA,2000,4229636600.29266
MDA,2001,4487644450.373101
MDA,2002,4837680701.413984
MDA,2003,5156967629.534411
MDA,2004,5538583218.128754
MDA,2005,5953976967.1687155
MDA,2006,6239767852.66749
MDA,2007,6426960903.203898
MDA,2008,6928263862.9510145
MDA,2009,6512568011.124314
MDA,2010,6974960345.371201
MDA,2011,7380775144.915233
MDA,2012,7337248195.12826
MDA,2013,8000819052.007792
MDA,2014,8400830055.055662
MDA,2015,8372415480.261616
MDA,2016,8741545794.830751
MDA,2017,9151593647.174862
MDA,2018,9545247409.145548
MDA,2019,9887013489.61243
MDG,1960,4175487806.222327
MDG,1961,4261028216.94053
MDG,1962,4357799137.751831
MDG,1963,4317297681.804658
MDG,1964,4488371416.159105
MDG,1965,4468072583.015797
MDG,1966,4560318283.0692005
MDG,1967,4812438471.378267
MDG,1968,5141069600.731233
MDG,1969,5332380222.37572
MDG,1970,5613740895.891339
MDG,1971,5834325267.619015
MDG,1972,5760076388.083595
MDG,1973,5609250036.0877695
MDG,1974,5721820918.393266
MDG,1975,5793840999.6335945
MDG,1976,5616036223.939697
MDG,1977,5748799340.428091
MDG,1978,5595777456.677052
MDG,1979,6147221756.052789
MDG,1980,6205786804.182176
MDG,1981,5597619697.372294
MDG,1982,5491264923.122241
MDG,1983,5540686307.430341
MDG,1984,5638212467.301612
MDG,1985,5703409606.722387
MDG,1986,5815209260.947435
MDG,1987,5883532925.679252
MDG,1988,6083980727.485982
MDG,1989,6331895681.363722
MDG,1990,6530014685.347605
MDG,1991,6118209000.11983
MDG,1992,6190458008.940469
MDG,1993,6320452872.057051
MDG,1994,6317791879.187553
MDG,1995,6423841848.295678
MDG,1996,6562224536.95428
MDG,1997,6804599815.662692
MDG,1998,7071141066.593918
MDG,1999,7403430039.902236
MDG,2000,7733390473.338357
MDG,2001,8195865456.213815
MDG,2002,7178924838.825389
MDG,2003,7881374889.778289
MDG,2004,8295699053.156356
MDG,2005,8690229649.806763
MDG,2006,9159372431.779875
MDG,2007,9682424274.530102
MDG,2008,10332370457.716059
MDG,2009,9921275540.968897
MDG,2010,9982711030.263884
MDG,2011,10140281078.134628
MDG,2012,10445619787.534662
MDG,2013,10685909460.352264
MDG,2014,11042733588.85199
MDG,2015,11388624678.977598
MDG,2016,11843389099.481411
MDG,2017,12309227038.140476
MDG,2018,12871116511.803373
MDG,2019,13495494373.793665
MDV,1995,1168947333.3624
MDV,1996,1260810777.0574462
MDV,1997,1366692920.0913594
MDV,1998,1469122222.372611
MDV,1999,1559850154.5183926
MDV,2000,1619839033.86103
MDV,2001,1555958505.2405472
MDV,2002,1669051580.2763402
MDV,2003,1898547004.09401
MDV,2004,2013100660.8184438
MDV,2005,1748799599.4496741
MDV,2006,2205437293.206456
MDV,2007,2375561798.746164
MDV,2008,2600891737.9148655
MDV,2009,2412877397.497055
MDV,2010,2588176054.6875
MDV,2011,2809898200.5929055
MDV,2012,2880634126.686709
MDV,2013,3090375228.5150504
MDV,2014,3316888178.704155
MDV,2015,3412565430.304217
MDV,2016,3628837781.039065
MDV,2017,3890494395.7741165
MDV,2018,4206745435.6968656
MDV,2019,4500657090.099435
MEA,1968,449900413746.6374
MEA,1969,501990418391.95325
MEA,1970,594740924968.91
MEA,1971,667765789557.6527
MEA,1972,776342379247.8542
MEA,1973,868793258575.2695
MEA,1974,955204885880.5356
MEA,1975,932022132026.6117
MEA,1976,1073618967399.279
MEA,1977,1109051348260.0068
MEA,1978,1055846052193.5492
MEA,1979,1105412704505.2239
MEA,1980,1093996386919.9911
MEA,1981,1110948870142.2578
MEA,1982,1089255423621.4797
MEA,1983,1060131132643.759
MEA,1984,1047171186650.074
MEA,1985,1039911772661.86
MEA,1986,1049661827945.5443
MEA,1987,1051408181481.9651
MEA,1988,1083963296983.8824
MEA,1989,1114775744838.1895
MEA,1990,1261028962064.8228
MEA,1991,1314048603459.1904
MEA,1992,1375804310447.674
MEA,1993,1415012122170.705
MEA,1994,1452758284120.2793
MEA,1995,1501235653058.6978
MEA,1996,1572161669355.1113
MEA,1997,1625330854537.7656
MEA,1998,1699510979579.3206
MEA,1999,1729068500121.1804
MEA,2000,1828745103893.8572
MEA,2001,1850594436732.4966
MEA,2002,1880073478572.5466
MEA,2003,1983259713030.5737
MEA,2004,2142445791589.9844
MEA,2005,2251028742587.0566
MEA,2006,2387053610988.73
MEA,2007,2510395803449.766
MEA,2008,2623481157036.981
MEA,2009,2636651988692.7847
MEA,2010,2768051385032.856
MEA,2011,2871876186305.365
MEA,2012,2983616382565.66
MEA,2013,3066939305228.674
MEA,2014,3157319493889.751
MEA,2015,3234085679784.5225
MEA,2016,3396444022710.391
MEA,2017,3449238612026.1147
MEA,2018,3482145009080.267
MEA,2019,3498512908315.205
MEX,1960,147593304899.90347
MEX,1961,154972970148.49017
MEX,1962,162201552099.8309
MEX,1963,175351048523.5329
MEX,1964,196227433882.3939
MEX,1965,210159581679.9174
MEX,1966,222971202539.9282
MEX,1967,236025998947.34335
MEX,1968,258267386911.91342
MEX,1969,267096567520.37335
MEX,1970,284464479176.93835
MEX,1971,295167363283.64105
MEX,1972,319456116855.129
MEX,1973,344568945103.7038
MEX,1974,364474097749.8445
MEX,1975,385411257804.8279
MEX,1976,402436584808.5251
MEX,1977,416081759447.63916
MEX,1978,453349962679.7571
MEX,1979,497316613380.4058
MEX,1980,543235109451.54895
MEX,1981,589549198137.708
MEX,1982,586478778503.0665
MEX,1983,566031654495.7054
MEX,1984,585337942177.667
MEX,1985,598143340046.7762
MEX,1986,579726773526.6276
MEX,1987,589712215373.9998
MEX,1988,597279762230.8268
MEX,1989,621801138598.9648
MEX,1990,653984125355.5723
MEX,1991,681547952923.1796
MEX,1992,705682263949.9976
MEX,1993,719380656483.057
MEX,1994,754925835085.1748
MEX,1995,707431708271.841
MEX,1996,755347887959.6628
MEX,1997,807065442037.9694
MEX,1998,848741697521.2067
MEX,1999,872112260583.4557
MEX,2000,915216005402.7919
MEX,2001,911514962239.0303
MEX,2002,911151773828.818
MEX,2003,924330515307.7362
MEX,2004,960569732547.5781
MEX,2005,982737828708.3746
MEX,2006,1026912659604.7242
MEX,2007,1050443805732.8206
MEX,2008,1062456519192.3153
MEX,2009,1006297786022.8721
